id,source,target
"14036",20315947,"d180412"
"14037",20314816,"d180412"
"14038",20568223,"d180412"
"14039",6265382,"d180412"
"14040",13952357,"d180412"
"14041",20745695,"d180412"
"14042",20358277,"d180412"
"14043",20385098,"d180412"
"14044",19795669,"d180412"
"14045",20381534,"d180412"
"14046",18020678,"d180412"
"14047",17233412,"d180412"
"14048",20430285,"d180412"
"14049",20362365,"d180412"
"14050",20689230,"d180412"
"14051",20353973,"d180412"
"14052",20745350,"d180412"
"14053",20809200,"d180412"
"14054",20349801,"d180412"
"14055",20742252,"d180412"
"14056",20872644,"d180412"
"14057",20745577,"d180412"
"14058",20278477,"d180412"
"14059",20736128,"d180412"
"14060",20404153,"d180412"
"14061",20798124,"d180412"
"14062",20534305,"d180412"
"14063",20593996,"d180412"
"14064",20781003,"d180412"
"14065",20827610,"d180412"
"14066",20618555,"d180412"
"14067",14483412,"d180412"
"14068",20436468,"d180412"
"14069",20447970,"d180412"
"14070",20635258,"d180412"
"14071",20773816,"d180412"
"14072",20565464,"d180412"
"14073",20371070,"d180412"
"14074",20504122,"d180412"
"14075",19919470,"d180412"
"14076",20760285,"d180412"
"14077",20782845,"d180412"
"14078",20475902,"d180412"
"14079",20733969,"d180412"
"14080",20535865,"d180412"
"14081",20728174,"d180412"
"14082",20799152,"d180412"
"14083",20842519,"d180412"
"14084",20456026,"d180412"
"14085",20650847,"d180412"
"14086",20843110,"d180412"
"14087",20841975,"d180412"
"14088",20453799,"d180412"
"14089",20298786,"d180412"
"14090",20833610,"d180412"
"14091",20706503,"d180412"
"14092",20431737,"d180412"
"14093",20895054,"d180412"
"14094",19001987,"d180412"
"14095",20743673,"d180412"
"14096",20291512,"d180412"
"14097",20753403,"d180412"
"14098",20647444,"d180412"
"14099",20455195,"d180412"
"14100",20291437,"d180412"
"14101",20627886,"d180412"
"14102",20283593,"d180412"
"14103",20774135,"d180412"
"14104",20633681,"d180412"
"14105",20689510,"d180412"
"14106",20621649,"d180412"
"14107",18918144,"d180412"
"14108",19215102,"d180412"
"14109",19997961,"d180412"
"14110",20745755,"d180412"
"14111",20649502,"d180412"
"14112",19412440,"d180412"
"14113",20369253,"d180412"
"14114",18918156,"d180412"
"14115",20879198,"d180412"
"14116",20636725,"d180412"
"14117",20352017,"d180412"
"14118",20595711,"d180412"
"14119",16223586,"d180412"
"14120",20576706,"d180412"
"14121",20143318,"d180412"
"14122",20313684,"d180412"
"14123",20840468,"d180412"
"14124",20607114,"d180412"
"14125",15708507,"d180412"
"14126",20306622,"d180412"
"14127",20512809,"d180412"
"14128",20691252,"d180412"
"14129",20886605,"d180412"
"14130",21023851,"d180412"
"14131",20956996,"d180412"
"14132",20956172,"d180412"
"14133",20957518,"d180412"
"14134",20953958,"d180412"
"14135",20953485,"d180412"
"14136",20754011,"d180412"
"14137",13544329,"d180412"
"14138",17345793,"d180412"
"14139",21144849,"d180412"
"14140",13014205,"d180412"
"14141",19373229,"d180412"
"14142",21137528,"d180412"
"14143",20743037,"d180412"
"14144",18974423,"d180412"
"14145",21135795,"d180412"
"14146",21199854,"d180412"
"14147",20943507,"d180412"
"14148",20279754,"d180412"
"14149",21196215,"d180412"
"14150",20932235,"d180412"
"14151",17719910,"d180412"
"14152",20995607,"d180412"
"14153",20273261,"d180412"
"14154",20925181,"d180412"
"14155",21054934,"d180412"
"14156",20986911,"d180412"
"14157",20852752,"d180412"
"14158",21179050,"d180412"
"14159",20277749,"d180412"
"14160",21108005,"d180412"
"14161",20976190,"d180412"
"14162",21172265,"d180412"
"14163",20843808,"d180412"
"14164",20967028,"d180412"
"14165",21135099,"d180412"
"14166",21160115,"d180412"
"14167",20916713,"d180412"
"14168",21025862,"d180412"
"14169",21156121,"d180412"
"14170",21156026,"d180412"
"14171",20954351,"d180412"
"14172",21083084,"d180412"
"14173",20978398,"d180412"
"14174",11116037,"d180412"
"14175",21077419,"d180412"
"14176",20944224,"d180412"
"14177",20614237,"d180412"
"14178",20941854,"d180412"
"14179",20677811,"d180412"
"14180",19168905,"d180412"
"14181",21135905,"d180412"
"14182",21002245,"d180412"
"14183",20942007,"d180412"
"14184",21056450,"d180412"
"14185",21055475,"d180412"
"14186",20855888,"d180412"
"14187",20974127,"d180412"
"14188",21170733,"d180412"
"14189",21050572,"d180412"
"14190",4862043,"d180412"
"14191",21196659,"d180412"
"14192",20325056,"d180412"
"14193",20981443,"d180412"
"14194",20909653,"d180412"
"14195",20963377,"d180412"
"14196",21189242,"d180412"
"14197",21166901,"d180412"
"14198",20955739,"d180412"
"14199",20379931,"d180412"
"14200",20899279,"d180412"
"14201",21026710,"d180412"
"14202",20303249,"d180412"
"14203",20626518,"d180412"
"14204",21020132,"d180412"
"14205",21018419,"d180412"
"14206",20952335,"d180412"
"14207",19901667,"d180412"
"14208",21073225,"d180412"
"14209",20940035,"d180412"
"14210",21134628,"d180412"
"14211",21196517,"d180412"
"14212",21064083,"d180412"
"14213",20789107,"d180412"
"14214",20461735,"d180412"
"14215",21115565,"d180412"
"14216",21104175,"d180412"
"14217",21235092,"d180412"
"14218",20909881,"d180412"
"14219",21066374,"d180412"
"14220",21039410,"d180412"
"14221",21139133,"d180412"
"14222",20789007,"d180412"
"14223",21066626,"d180412"
"14224",21101215,"d180412"
"14225",21034461,"d180412"
"14226",21093125,"d180412"
"14227",21078614,"d180412"
"14228",20939681,"d180412"
"14229",21133076,"d180412"
"14230",18704517,"d180412"
"14231",20919793,"d180412"
"14232",21115098,"d180412"
"14233",21161304,"d180412"
"14234",21095374,"d180412"
"14235",20976307,"d180412"
"14236",21130291,"d180412"
"14237",21130203,"d180412"
"14238",20923611,"d180412"
"14239",21107039,"d180412"
"14240",21200202,"d180412"
"14241",21211543,"d180412"
"14242",21201657,"d180412"
"14243",20920381,"d180412"
"14244",18271246,"d180412"
"14245",20940814,"d180412"
"14246",20546515,"d180412"
"14247",20938753,"d180412"
"14248",18121267,"d180412"
"14249",20595573,"d180412"
"14250",20854990,"d180412"
"14251",20975411,"d180412"
"14252",21104413,"d180412"
"14253",21159463,"d180412"
"14254",20758572,"d180412"
"14255",21004191,"d180412"
"14256",21131166,"d180412"
"14257",21161919,"d180412"
"14258",21195195,"d180412"
"14259",20992418,"d180412"
"14260",20925300,"d180412"
"14261",20950301,"d180412"
"14262",21053838,"d180412"
"14263",21181826,"d180412"
"14264",20778866,"d180412"
"14265",21171059,"d180412"
"14266",21102990,"d180412"
"14267",21101179,"d180412"
"14268",21158097,"d180412"
"14269",21023967,"d180412"
"14270",13297755,"d180412"
"14271",20963783,"d180412"
"14272",20977334,"d180412"
"14273",21102324,"d180412"
"14274",20987292,"d180412"
"14275",19444623,"d180412"
"14276",21016738,"d180412"
"14277",21164807,"d180412"
"14278",20378869,"d180412"
"14279",12045903,"d180412"
"14280",20951424,"d180412"
"14281",20945165,"d180412"
"14282",21107494,"d180412"
"14283",21195933,"d180412"
"14284",21158551,"d180412"
"14285",21024464,"d180412"
"14286",21085549,"d180412"
"14287",21109833,"d180412"
"14288",21208936,"d180412"
"14289",21202800,"d180412"
"14290",21201719,"d180412"
"14291",21198930,"d180412"
"14292",21002036,"d180412"
"14293",20922481,"d180412"
"14294",21132459,"d180412"
"14295",20146352,"d180412"
"14296",21061710,"d180412"
"14297",21055878,"d180412"
"14298",21055796,"d180412"
"14299",21055737,"d180412"
"14300",21055635,"d180412"
"14301",21055106,"d180412"
"14302",21181072,"d180412"
"14303",20912360,"d180412"
"14304",11927168,"d180412"
"14305",4249403,"d180412"
"14306",8038912,"d180412"
"14307",21184525,"d180412"
"14308",14510812,"d180412"
"14309",20495086,"d180412"
"14310",21040138,"d180412"
"14311",20982088,"d180412"
"14312",20842241,"d180412"
"14313",20842239,"d180412"
"14314",20687901,"d180412"
"14315",19814895,"d180412"
"14316",20923328,"d180412"
"14317",20951383,"d180412"
"14318",21212845,"d180412"
"14319",21006757,"d180412"
"14320",19891785,"d180412"
"14321",21122531,"d180412"
"14322",21057112,"d180412"
"14323",21171545,"d180412"
"14324",20842240,"d180412"
"14325",20842237,"d180412"
"14326",20842234,"d180412"
"14327",20842236,"d180412"
"14328",20842235,"d180412"
"14329",20842225,"d180412"
"14330",21197398,"d180412"
"14331",20989064,"d180412"
"14332",21022470,"d180412"
"14333",20901451,"d180412"
"14334",21033966,"d180412"
"14335",18595114,"d180412"
"14336",21194339,"d180412"
"14337",403749,"d180412"
"14338",21131979,"d180412"
"14339",20404586,"d180412"
"14340",21054729,"d180412"
"14341",20962076,"d180412"
"14342",20209590,"d180412"
"14343",21087216,"d180412"
"14344",15038009,"d180412"
"14345",21065711,"d180412"
"14346",20933140,"d180412"
"14347",21178472,"d180412"
"14348",20939600,"d180412"
"14349",21224386,"d180412"
"14350",21095255,"d180412"
"14351",20979878,"d180412"
"14352",21236506,"d180412"
"14353",21239194,"d180412"
"14354",20970052,"d180412"
"14355",490742,"d180412"
"14356",21151938,"d180412"
"14357",19247791,"d180412"
"14358",18834278,"d180412"
"14359",20301513,"d180412"
"14360",20808391,"d180412"
"14361",21188439,"d180412"
"14362",21004904,"d180412"
"14363",15270819,"d180412"
"14364",20896111,"d180412"
"14365",531375,"d180412"
"14366",21227764,"d180412"
"14367",20495545,"d180412"
"14368",21157414,"d180412"
"14369",6788960,"d180412"
"14370",21136269,"d180412"
"14371",21106255,"d180412"
"14372",21147407,"d180412"
"14373",21145737,"d180412"
"14374",21242078,"d180412"
"14375",20952987,"d180412"
"14376",20991858,"d180412"
"14377",20952345,"d180412"
"14378",20945679,"d180412"
"14379",21006862,"d180412"
"14380",21008262,"d180412"
"14381",17459585,"d180412"
"14382",21052799,"d180412"
"14383",21051607,"d180412"
"14384",21056951,"d180412"
"14385",21056817,"d180412"
"14386",21057215,"d180412"
"14387",21057106,"d180412"
"14388",19483585,"d180412"
"14389",21186503,"d180412"
"14390",21052402,"d180412"
"14391",21052620,"d180412"
"14392",21051628,"d180412"
"14393",20984852,"d180412"
"14394",20914955,"d180412"
"14395",20913067,"d180412"
"14396",21240447,"d180412"
"14397",21039939,"d180412"
"14398",64139,"d180412"
"14399",21034914,"d180412"
"14400",20636152,"d180412"
"14401",20962310,"d180412"
"14402",21195034,"d180412"
"14403",21117973,"d180412"
"14404",19341798,"d180412"
"14405",21174796,"d180412"
"14406",21174600,"d180412"
"14407",21228141,"d180412"
"14408",20831599,"d180412"
"14409",20755423,"d180412"
"14410",19375615,"d180412"
"14411",19845055,"d180412"
"14412",19755801,"d180412"
"14413",20684081,"d180412"
"14414",20922232,"d180412"
"14415",19803430,"d180412"
"14416",20838269,"d180412"
"14417",15220539,"d180412"
"14418",21017486,"d180412"
"14419",21010261,"d180412"
"14420",21228124,"d180412"
"14421",21095683,"d180412"
"14422",20754350,"d180412"
"14423",21163463,"d180412"
"14424",21200163,"d180412"
"14425",21095463,"d180412"
"14426",20942081,"d180412"
"14427",21171771,"d180412"
"14428",21229458,"d180412"
"14429",20018346,"d180412"
"14430",20276192,"d180412"
"14431",16115609,"d180412"
"14432",21057762,"d180412"
"14433",21087293,"d180412"
"14434",20968243,"d180412"
"14435",21239593,"d180412"
"14436",20145668,"d180412"
"14437",13322146,"d180412"
"14438",20987601,"d180412"
"14439",20994259,"d180412"
"14440",21100415,"d180412"
"14441",20970021,"d180412"
"14442",20929008,"d180412"
"14443",21182106,"d180412"
"14444",20456831,"d180412"
"14445",20945219,"d180412"
"14446",21088858,"d180412"
"14447",21036809,"d180412"
"14448",21036417,"d180412"
"14449",20959717,"d180412"
"14450",20478133,"d180412"
"14451",21120817,"d180412"
"14452",21034924,"d180412"
"14453",20980001,"d180412"
"14454",19106516,"d180412"
"14455",20987534,"d180412"
"14456",6139445,"d180412"
"14457",21078272,"d180412"
"14458",18194595,"d180412"
"14459",19099815,"d180412"
"14460",6899441,"d180412"
"14461",21049329,"d180412"
"14462",21030894,"d180412"
"14463",3118547,"d180412"
"14464",21203242,"d180412"
"14465",20939037,"d180412"
"14466",21201142,"d180412"
"14467",21121863,"d180412"
"14468",20926104,"d180412"
"14469",2567723,"d180412"
"14470",21240794,"d180412"
"14471",18287536,"d180412"
"14472",21018367,"d180412"
"14473",18380287,"d180412"
"14474",21198739,"d180412"
"14475",20964826,"d180412"
"14476",20965167,"d180412"
"14477",20965155,"d180412"
"14478",20965154,"d180412"
"14479",20965152,"d180412"
"14480",20964442,"d180412"
"14481",20964444,"d180412"
"14482",20964440,"d180412"
"14483",20964105,"d180412"
"14484",21090935,"d180412"
"14485",20950596,"d180412"
"14486",20950570,"d180412"
"14487",21139990,"d180412"
"14488",21140409,"d180412"
"14489",21133289,"d180412"
"14490",20669488,"d180412"
"14491",21048957,"d180412"
"14492",21167034,"d180412"
"14493",20946113,"d180412"
"14494",21138660,"d180412"
"14495",19483565,"d180412"
"14496",21148958,"d180412"
"14497",21235199,"d180412"
"14498",20964827,"d180412"
"14499",20841388,"d180412"
"14500",21196948,"d180412"
"14501",21197421,"d180412"
"14502",21190286,"d180412"
"14503",20924593,"d180412"
"14504",21555225,"d180412"
"14505",21555440,"d180412"
"14506",21559583,"d180412"
"14507",21618342,"d180412"
"14508",20294554,"d180412"
"14509",21516041,"d180412"
"14510",21324455,"d180412"
"14511",21592859,"d180412"
"14512",21724935,"d180412"
"14513",21674246,"d180412"
"14514",21722987,"d180412"
"14515",21689214,"d180412"
"14516",21628528,"d180412"
"14517",21628219,"d180412"
"14518",21623438,"d180412"
"14519",21607758,"d180412"
"14520",21485625,"d180412"
"14521",21534545,"d180412"
"14522",21470395,"d180412"
"14523",21469954,"d180412"
"14524",21464611,"d180412"
"14525",21455086,"d180412"
"14526",21436802,"d180412"
"14527",21374686,"d180412"
"14528",21548190,"d180412"
"14529",21547052,"d180412"
"14530",21501147,"d180412"
"14531",21492498,"d180412"
"14532",21417531,"d180412"
"14533",21677470,"d180412"
"14534",21676793,"d180412"
"14535",21343153,"d180412"
"14536",21332264,"d180412"
"14537",21318282,"d180412"
"14538",21306514,"d180412"
"14539",21292485,"d180412"
"14540",21273578,"d180412"
"14541",21275294,"d180412"
"14542",21274820,"d180412"
"14543",21274632,"d180412"
"14544",21273705,"d180412"
"14545",21243174,"d180412"
"14546",21235722,"d180412"
"14547",20454998,"d180412"
"14548",21269212,"d180412"
"14549",21202872,"d180412"
"14550",20852767,"d180412"
"14551",20758889,"d180412"
"14552",21003166,"d180412"
"14553",20954118,"d180412"
"14554",15487828,"d180412"
"14555",4845330,"d180412"
"14556",21309967,"d180412"
"14557",20767626,"d180412"
"14558",21328474,"d180412"
"14559",21487340,"d180412"
"14560",21308967,"d180412"
"14561",21290090,"d180412"
"14562",21388324,"d180412"
"14563",21579473,"d180412"
"14564",21572000,"d180412"
"14565",21664939,"d180412"
"14566",21664150,"d180412"
"14567",21633142,"d180412"
"14568",21629864,"d180412"
"14569",21615952,"d180412"
"14570",21618773,"d180412"
"14571",21486307,"d180412"
"14572",21485373,"d180412"
"14573",21480569,"d180412"
"14574",21470827,"d180412"
"14575",21464612,"d180412"
"14576",21464493,"d180412"
"14577",21464483,"d180412"
"14578",21060595,"d180412"
"14579",21402205,"d180412"
"14580",21396847,"d180412"
"14581",21389652,"d180412"
"14582",21387788,"d180412"
"14583",21378611,"d180412"
"14584",21378198,"d180412"
"14585",21365665,"d180412"
"14586",21498692,"d180412"
"14587",21489035,"d180412"
"14588",21115553,"d180412"
"14589",21680628,"d180412"
"14590",21322451,"d180412"
"14591",21317578,"d180412"
"14592",21315312,"d180412"
"14593",21302149,"d180412"
"14594",21300904,"d180412"
"14595",21296007,"d180412"
"14596",20724528,"d180412"
"14597",21236999,"d180412"
"14598",19506150,"d180412"
"14599",18390078,"d180412"
"14600",18244662,"d180412"
"14601",5242693,"d180412"
"14602",3729387,"d180412"
"14603",21745050,"d180412"
"14604",21237696,"d180412"
"14605",21319710,"d180412"
"14606",21295247,"d180412"
"14607",21579812,"d180412"
"14608",21307242,"d180412"
"14609",21289788,"d180412"
"14610",21591271,"d180412"
"14611",21578907,"d180412"
"14612",21753927,"d180412"
"14613",21739158,"d180412"
"14614",21738982,"d180412"
"14615",21725318,"d180412"
"14616",21724960,"d180412"
"14617",21664925,"d180412"
"14618",21644573,"d180412"
"14619",21724065,"d180412"
"14620",21690567,"d180412"
"14621",21640926,"d180412"
"14622",21611326,"d180412"
"14623",21533245,"d180412"
"14624",21527474,"d180412"
"14625",21452147,"d180412"
"14626",21651902,"d180412"
"14627",21427606,"d180412"
"14628",21424975,"d180412"
"14629",21402206,"d180412"
"14630",21402130,"d180412"
"14631",21401581,"d180412"
"14632",21565756,"d180412"
"14633",21422970,"d180412"
"14634",21411905,"d180412"
"14635",21408559,"d180412"
"14636",21332247,"d180412"
"14637",21050009,"d180412"
"14638",21319838,"d180412"
"14639",21319127,"d180412"
"14640",21290246,"d180412"
"14641",21289770,"d180412"
"14642",21286007,"d180412"
"14643",21273400,"d180412"
"14644",21521482,"d180412"
"14645",21224320,"d180412"
"14646",21223971,"d180412"
"14647",21262944,"d180412"
"14648",18679645,"d180412"
"14649",13664910,"d180412"
"14650",13663120,"d180412"
"14651",13662290,"d180412"
"14652",4843582,"d180412"
"14653",119458,"d180412"
"14654",21309904,"d180412"
"14655",21587058,"d180412"
"14656",21421927,"d180412"
"14657",21292332,"d180412"
"14658",21100627,"d180412"
"14659",21390937,"d180412"
"14660",21390935,"d180412"
"14661",21758290,"d180412"
"14662",21754157,"d180412"
"14663",21727158,"d180412"
"14664",21631235,"d180412"
"14665",21627647,"d180412"
"14666",21527067,"d180412"
"14667",21464614,"d180412"
"14668",21464595,"d180412"
"14669",21444796,"d180412"
"14670",21396980,"d180412"
"14671",21390934,"d180412"
"14672",21390932,"d180412"
"14673",21390929,"d180412"
"14674",21390925,"d180412"
"14675",21390911,"d180412"
"14676",21390908,"d180412"
"14677",21483750,"d180412"
"14678",21547355,"d180412"
"14679",21365453,"d180412"
"14680",21498277,"d180412"
"14681",21287889,"d180412"
"14682",21239902,"d180412"
"14683",21406658,"d180412"
"14684",20106854,"d180412"
"14685",19867981,"d180412"
"14686",13995954,"d180412"
"14687",3232397,"d180412"
"14688",21316083,"d180412"
"14689",21713589,"d180412"
"14690",21648205,"d180412"
"14691",21307555,"d180412"
"14692",21605974,"d180412"
"14693",21601417,"d180412"
"14694",21731790,"d180412"
"14695",21674142,"d180412"
"14696",21714709,"d180412"
"14697",21714512,"d180412"
"14698",21473744,"d180412"
"14699",21455921,"d180412"
"14700",21648467,"d180412"
"14701",21648343,"d180412"
"14702",21648053,"d180412"
"14703",21392049,"d180412"
"14704",21391050,"d180412"
"14705",21381752,"d180412"
