"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","barrio","distrito"
27349085,"Modern apartment with jacuzzi center Ramblas",55572743,"Rodrigo Roja","Ciutat Vella","el Raval",41.3808622006735,2.16858192539469,"Entire home/apt",295,3,0,"",NA,1,336,"el Raval","Ciutat Vella"
27349386,"Confortable y muy personal",94981605,"María","Sants-Montjuïc","la Font de la Guatlla",41.3722788042363,2.14884566615893,"Entire home/apt",48,31,0,"",NA,2,243,"la Font de la Guatlla","Sants-Montjuïc"
27349655,"Cozy loft in the best location of ""el Born""",12662386,"Berta","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3835766975047,2.18182615183182,"Entire home/apt",120,2,0,"",NA,1,303,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27350730,"Tranquila hab. cerca de Gràcia y Sagrada Familia",24875731,"Bia","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.4055934887307,2.16550368175505,"Private room",28,3,1,"2018-08-08",1,1,41,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
27352340,"Private Double Room in Barcelona Centre",206124011,"Leonardo","Eixample","l'Antiga Esquerra de l'Eixample",41.3893742313939,2.15990551858184,"Private room",50,2,0,"",NA,2,354,"l'Antiga Esquerra de l'Eixample","Eixample"
27353125,"Barcelona",199182267,"Marta","Gràcia","la Vila de Gràcia",41.4078362458771,2.16069299397198,"Entire home/apt",120,1,0,"",NA,2,365,"la Vila de Gràcia","Gràcia"
27353828,"Habitação doble cerca de la sagrada familia",157282931,"Cesar","Eixample","la Sagrada Família",41.406678787187,2.17540246775072,"Private room",42,2,0,"",NA,13,341,"la Sagrada Família","Eixample"
27354092,"Luxury loft   120Mq  MINIMUN 2 PERSON  Barcelona",205229594,"Massimo","Sant Martí","el Parc i la Llacuna del Poblenou",41.4007054076192,2.19571852795549,"Entire home/apt",50,2,1,"2018-08-08",1,1,133,"el Parc i la Llacuna del Poblenou","Sant Martí"
27355001,"Quiet and cozy place in the heart of the city",81945508,"Joseph","Sant Martí","el Parc i la Llacuna del Poblenou",41.3927640009228,2.18495588493484,"Private room",30,5,0,"",NA,1,16,"el Parc i la Llacuna del Poblenou","Sant Martí"
27355605,"Esculleders",4396136,"Marisa","Ciutat Vella","el Barri Gòtic",41.3804274552638,2.17621658330518,"Entire home/apt",120,32,0,"",NA,15,365,"el Barri Gòtic","Ciutat Vella"
27355712,"Lovely shared room in Gran Via 3.2 (1)",1503151,"Laia","Eixample","la Nova Esquerra de l'Eixample",41.3791420300474,2.15330012558579,"Private room",25,32,0,"",NA,84,194,"la Nova Esquerra de l'Eixample","Eixample"
27356064,"Pere IV",4396136,"Marisa","Sant Martí","el Poblenou",41.403229308015,2.1988093223575,"Entire home/apt",120,32,0,"",NA,15,365,"el Poblenou","Sant Martí"
27356516,"Doble bed room with nice family + breakfast",85041718,"Ana","Nou Barris","el Turó de la Peira",41.4316152000845,2.16954280943276,"Private room",40,1,1,"2018-08-04",1,1,227,"el Turó de la Peira","Nou Barris"
27356746,"Esculleders",9784103,"Marisa","Ciutat Vella","el Barri Gòtic",41.3793470975809,2.17588126908334,"Entire home/apt",120,32,0,"",NA,43,365,"el Barri Gòtic","Ciutat Vella"
27356840,"Lovely room in Gran Via 3.2 (2)",1503151,"Laia","Eixample","Sant Antoni",41.3774733095364,2.1524792927891,"Private room",30,32,0,"",NA,84,273,"Sant Antoni","Eixample"
27357282,"Pere IV",9784103,"Marisa","Sant Martí","el Poblenou",41.4029823790111,2.19877079505783,"Entire home/apt",120,32,0,"",NA,43,365,"el Poblenou","Sant Martí"
27357865,"Balcony  Doublebed Room near HighLigths",202210164,"Sophie And Txato","Gràcia","la Vila de Gràcia",41.4018873866408,2.15977712511435,"Private room",25,3,1,"2018-08-04",1,4,14,"la Vila de Gràcia","Gràcia"
27358010,"Lovely room in Gran Via 3.2 (3)",1503151,"Laia","Eixample","Sant Antoni",41.3774927916042,2.15240545868461,"Private room",25,32,0,"",NA,84,207,"Sant Antoni","Eixample"
27359702,"Musica 1B",9784103,"Marisa","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3861239176155,2.17613373182777,"Entire home/apt",59,32,0,"",NA,43,277,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27360419,"poble nou double bedroom",92408306,"Isa","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",41.406197812362,2.20583992698703,"Private room",34,2,0,"",NA,2,20,"Diagonal Mar i el Front Marítim del Poblenou","Sant Martí"
27360580,"Individual room in Barcelona center ONLY GIRLS",202982546,"Ainhoa","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3879275324923,2.1817678533937,"Private room",28,2,1,"2018-08-11",1,3,73,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27360799,"Serene apartment with a lot of light in the Gothic",28791288,"Candice","Ciutat Vella","el Barri Gòtic",41.3815582310837,2.17864783512013,"Private room",60,1,0,"",NA,1,68,"el Barri Gòtic","Ciutat Vella"
27360919,"Квартира  в центре, Barcelona",203051129,"Светлана","Ciutat Vella","el Barri Gòtic",41.3818104876732,2.17638848709063,"Entire home/apt",80,1,1,"2018-08-08",1,1,158,"el Barri Gòtic","Ciutat Vella"
27361456,"Bedroom in a flat Terrace chill in sant antoni",6075624,"Saloa&Juan","Eixample","l'Antiga Esquerra de l'Eixample",41.3862707549474,2.1554504451612,"Private room",50,5,0,"",NA,1,343,"l'Antiga Esquerra de l'Eixample","Eixample"
27363560,"Apartamento En Barcelona para 4!",205999334,"Cristian","Horta-Guinardó","el Guinardó",41.4178302163367,2.17655865325392,"Entire home/apt",45,1,0,"",NA,3,137,"el Guinardó","Horta-Guinardó"
27363729,"Habitación privada en pleno barrio de Gracia.",189576876,"Lucila","Gràcia","la Vila de Gràcia",41.4059942035582,2.16151919688807,"Private room",45,3,0,"",NA,1,85,"la Vila de Gràcia","Gràcia"
27365392,"Double Room Beside The Sagrada Família+ Breakfast",202424855,"Lyubomir","Eixample","la Sagrada Família",41.4009118731966,2.17372362917447,"Private room",48,2,1,"2018-08-12",1,4,348,"la Sagrada Família","Eixample"
27365438,"Habitación cómoda en piso cerca del Campo Nou",44139605,"Javier","Les Corts","la Maternitat i Sant Ramon",41.3797647109639,2.12901598705211,"Private room",52,1,0,"",NA,1,352,"la Maternitat i Sant Ramon","Les Corts"
27366593,"apartment with double rooms in a secured residence",83350322,"Lloyd","Sarrià-Sant Gervasi","el Putxet i el Farró",41.4065687147088,2.139405393366,"Entire home/apt",80,1,1,"2018-08-05",1,1,11,"el Putxet i el Farró","Sarrià-Sant Gervasi"
27366749,"Beautiful 2 bedroom apart at Barcelona's heart",2586242,"Gemma","Ciutat Vella","el Raval",41.38091755196,2.1648661392815,"Entire home/apt",55,32,0,"",NA,2,179,"el Raval","Ciutat Vella"
27366828,"Spacious & well located-Auditori-Teatre Nacional",188480027,"Oscar","Eixample","el Fort Pienc",41.3994831199032,2.18392275495629,"Entire home/apt",55,32,0,"",NA,1,167,"el Fort Pienc","Eixample"
27367013,"Cozy Double Room close to  the Sagrada Familia",198984098,"Alfonso","Horta-Guinardó","el Guinardó",41.4158818109126,2.18033710387204,"Private room",30,1,2,"2018-08-07",2,5,333,"el Guinardó","Horta-Guinardó"
27367286,"Apartamento En Barcelona",205999334,"Cristian","Sant Andreu","el Congrés i els Indians",41.4250568177771,2.17742610129604,"Entire home/apt",45,1,0,"",NA,3,160,"el Congrés i els Indians","Sant Andreu"
27367838,"Apartamento En Barcelona para 2!",205999334,"Cristian","Horta-Guinardó","el Guinardó",41.4229728491409,2.17636159276357,"Entire home/apt",45,1,0,"",NA,3,365,"el Guinardó","Horta-Guinardó"
27368173,"Grande y luminosa/Cerca Pl. España y Estación Sans",205659669,"Yanina","Sants-Montjuïc","Sants",41.3735781484225,2.13963886316659,"Private room",50,60,0,"",NA,4,357,"Sants","Sants-Montjuïc"
27368934,"1BR Quiet Apartment with private indoor terrace",177825728,"Ingrid","Gràcia","la Salut",41.4093271678115,2.1516166244362,"Entire home/apt",60,14,0,"",NA,2,235,"la Salut","Gràcia"
27369933,"Large and Sapcious apartment El Borne, Urquinaona",206264354,"Philip","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.387519908839,2.17826050005643,"Entire home/apt",150,3,0,"",NA,1,59,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27372527,"Universitat MACBA Lovely Studio Loft",5231033,"Julian","Ciutat Vella","el Raval",41.381805116267,2.1658921735839,"Entire home/apt",43,31,0,"",NA,1,314,"el Raval","Ciutat Vella"
27372954,"Acogedora Habitacion - Sagrada Familia AC N 2",205728211,"Matt","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.4053517667485,2.17071142439027,"Private room",45,1,1,"2018-08-12",1,2,293,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
27373629,"Nice Comfy Apartment BCN Center Plaza Universidad",206299898,"John","Ciutat Vella","el Raval",41.3828029736821,2.16619168947423,"Entire home/apt",140,3,0,"",NA,1,79,"el Raval","Ciutat Vella"
27376648,"Room in Barcelona close by bus to the beach",182818788,"Edu","Sant Martí","la Verneda i la Pau",41.4220395822693,2.20890669658765,"Shared room",33,1,0,"",NA,4,9,"la Verneda i la Pau","Sant Martí"
27377167,"Casa De Invitados En Barcelona para dos personas",15052431,"Pilar","Sant Martí","el Poblenou",41.3975216300464,2.20479592210894,"Private room",48,7,1,"",NA,4,365,"el Poblenou","Sant Martí"
27378573,"Amazing view in this room in the centre of Barca",26373037,"Kim","Ciutat Vella","el Raval",41.38134395404,2.16638268067554,"Private room",57,1,1,"2018-08-09",1,1,1,"el Raval","Ciutat Vella"
27378862,"Cosy and beautiful double room in Sagrada Familia",37940924,"Lara","Sant Martí","el Camp de l'Arpa del Clot",41.4076811790414,2.183060907225,"Private room",52,1,0,"",NA,1,14,"el Camp de l'Arpa del Clot","Sant Martí"
27379078,"Great Room in Barcelona Centre (WiFi)",52112058,"","Ciutat Vella","el Raval",41.3811273571707,2.16501346894974,"Private room",56,2,2,"2018-08-05",2,2,2,"el Raval","Ciutat Vella"
27379811,"APARTMENT GAUDI IN BARCELONA II -6PAX-",206340752,"Gerard","Horta-Guinardó","Can Baró",41.4151123542971,2.16528712044795,"Entire home/apt",125,3,0,"",NA,2,103,"Can Baró","Horta-Guinardó"
27380885,"Single room for travelers",17111155,"Paola","Gràcia","Vallcarca i els Penitents",41.4169201519187,2.14127631840934,"Private room",20,2,3,"2018-08-13",3,1,7,"Vallcarca i els Penitents","Gràcia"
27380887,"Great flat location !!",206348522,"Fonsi","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3866482382009,2.1792929394808,"Entire home/apt",135,4,0,"",NA,1,136,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27380986,"Room Nice & Central/Near Plaza España/Station Sans",205659669,"Yanina","Sants-Montjuïc","Sants",41.3739720334757,2.13985221237232,"Private room",50,50,1,"2018-08-07",1,4,351,"Sants","Sants-Montjuïc"
27381447,"Sweet room  close to the beach",206342991,"Manuela","Ciutat Vella","la Barceloneta",41.377924029016,2.18809683060524,"Private room",50,3,0,"",NA,1,80,"la Barceloneta","Ciutat Vella"
27381450,"Single room in Pedralbes",25605008,"Camila","Les Corts","Pedralbes",41.3909549167546,2.12525872996152,"Private room",35,3,0,"",NA,6,52,"Pedralbes","Les Corts"
27381461,"Room in Astonishing Penthouse in the center of Bcn",206354908,"Ting-Yu","Ciutat Vella","el Raval",41.3805499920011,2.16487539002669,"Private room",49,2,0,"",NA,1,72,"el Raval","Ciutat Vella"
27381858,"HAB X 2 :) HOSPITAL SAN PABLO Y SAGRADA FAMILIA",166250009,"Jordi","Sant Martí","el Camp de l'Arpa del Clot",41.4124332946968,2.17810462439524,"Private room",25,1,0,"",NA,2,349,"el Camp de l'Arpa del Clot","Sant Martí"
27382734,"APARTMENT MONTANER IN BARCELONA I -4PAX-",206340752,"Gerard","Horta-Guinardó","Can Baró",41.4165441600537,2.16574632186649,"Entire home/apt",135,3,0,"",NA,2,113,"Can Baró","Horta-Guinardó"
27382852,"Charming 2 bed flat near Park Guell",205182405,"Noemi","Gràcia","la Vila de Gràcia",41.4074486989413,2.15872149587612,"Entire home/apt",15,31,0,"",NA,1,365,"la Vila de Gràcia","Gràcia"
27383268,"Tipical apartment in BCN",206188923,"Noelia","Ciutat Vella","el Barri Gòtic",41.3816759845975,2.17506260129926,"Private room",120,1,0,"",NA,1,17,"el Barri Gòtic","Ciutat Vella"
27383543,"PISO A METROS DE LA RAMBLA DEL RAVAL",59878447,"Carla","Ciutat Vella","el Raval",41.378309354356,2.16864276703612,"Entire home/apt",100,1,0,"",NA,2,16,"el Raval","Ciutat Vella"
27384043,"Piso Moderno y Centrico en Barcelona Eixample",206124011,"Leonardo","Eixample","la Nova Esquerra de l'Eixample",41.3847085755933,2.14805974925466,"Entire home/apt",117,2,0,"",NA,2,314,"la Nova Esquerra de l'Eixample","Eixample"
27389032,"General Castaños",9784103,"Marisa","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3829075179725,2.1840048526693,"Entire home/apt",120,32,0,"",NA,43,365,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27390341,"Poblenou close to beach - cosy, quiet & bright",59223335,"Anna","Sant Martí","el Poblenou",41.3994849468154,2.20566940908992,"Private room",50,32,0,"",NA,4,256,"el Poblenou","Sant Martí"
27390462,"Room for rent",38939564,"Carolina","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.4088523297029,2.16105121726014,"Private room",23,60,0,"",NA,1,138,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
27390545,"Beautifull room in L'Hospitalet de Llobregat",195255190,"Andre","Les Corts","la Maternitat i Sant Ramon",41.3727413306452,2.11536880302904,"Private room",45,1,1,"2018-08-05",1,1,15,NA,NA
27390646,"Small&Cozy+ Private Bathroom!",8818248,"Coffee","Eixample","l'Antiga Esquerra de l'Eixample",41.3914916792871,2.14577673929442,"Private room",58,3,0,"",NA,10,99,"l'Antiga Esquerra de l'Eixample","Eixample"
27390699,"La Rambla Street studio with Common terrace",85868311,"Jido","Ciutat Vella","el Barri Gòtic",41.3829882928565,2.17317278197943,"Entire home/apt",129,1,2,"2018-08-11",2,3,3,"el Barri Gòtic","Ciutat Vella"
27390776,"Quiet beautiful house in the downtown:闹市中的静静美丽屋",169926996,"秀芬","Gràcia","el Camp d'en Grassot i Gràcia Nova",41.4071860054634,2.16502473712119,"Private room",38,1,0,"",NA,2,354,"el Camp d'en Grassot i Gràcia Nova","Gràcia"
27390870,"Musica 1B",4396136,"Marisa","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3881003449307,2.17575896262283,"Entire home/apt",59,32,0,"",NA,15,365,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27393512,"A 2 minutos de la Catedral!!",67564171,"Egle","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3857097122287,2.17929973729657,"Private room",39,2,2,"2018-08-07",2,3,138,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27393884,"Amplo e  luminoso, no coração do Elborn",206346304,"Myrella","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3856586862314,2.18029181375774,"Entire home/apt",120,3,0,"",NA,1,330,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27394310,"Barcelona Apartment Sagrada Familia",141269664,"Cesar","Eixample","la Sagrada Família",41.4034758695059,2.17205979675361,"Entire home/apt",55,32,0,"",NA,1,179,"la Sagrada Família","Eixample"
27394529,"HABITACION EXTERIOR BIEN COMUNICADA",206451087,"Gilda","Sant Martí","la Verneda i la Pau",41.4221832910091,2.20773778572406,"Private room",45,3,0,"",NA,1,318,"la Verneda i la Pau","Sant Martí"
27395626,"Habitación céntrica amplia con baño",206450495,"Esperanza","Eixample","l'Antiga Esquerra de l'Eixample",41.3938885606015,2.15400927941746,"Private room",60,1,0,"",NA,1,176,"l'Antiga Esquerra de l'Eixample","Eixample"
27396104,"Habitación a unos pasos de playa Barceloneta",206418277,"Susan","Ciutat Vella","la Barceloneta",41.3792523924825,2.19177932300954,"Private room",35,1,0,"",NA,1,172,"la Barceloneta","Ciutat Vella"
27396362,"A flat with a view in thr heart of Barcelona",44207456,"George","Ciutat Vella","el Barri Gòtic",41.3845086267492,2.17451541798809,"Private room",55,1,0,"",NA,1,72,"el Barri Gòtic","Ciutat Vella"
27397851,"Room x3 in downtown *Cozy Terrace*: Gracia",206474858,"Ansof  & John","Gràcia","la Vila de Gràcia",41.4015184881306,2.16065095805794,"Private room",30,5,0,"",NA,5,84,"la Vila de Gràcia","Gràcia"
27398236,"Habitación céntrica",42845075,"Dani","Eixample","l'Antiga Esquerra de l'Eixample",41.3876909661832,2.16013203526779,"Private room",45,1,1,"2018-08-12",1,1,361,"l'Antiga Esquerra de l'Eixample","Eixample"
27398651,"SAGRADA FAMILIA - PRIVATE ROOM",49982199,"Kenza","Eixample","la Sagrada Família",41.4029672584729,2.17498248121998,"Private room",55,3,0,"",NA,1,89,"la Sagrada Família","Eixample"
27400177,"Poblenou  beach 2 - very quiet and bright",59223335,"Anna","Sant Martí","el Poblenou",41.4008935150982,2.20545299408315,"Private room",40,3,0,"",NA,4,15,"el Poblenou","Sant Martí"
27401397,"BRIGHT&FUNKY IN RAVAL NEIGHBORHOOD",6907539,"Jud","Ciutat Vella","el Raval",41.3823284382866,2.16425828955229,"Entire home/apt",50,31,0,"",NA,4,289,"el Raval","Ciutat Vella"
27403837,"bonita habitacion",144539951,"Lina","Sarrià-Sant Gervasi","el Putxet i el Farró",41.4107253330674,2.13978065370115,"Private room",30,1,0,"",NA,1,48,"el Putxet i el Farró","Sarrià-Sant Gervasi"
27410746,"Lovely 3 bedroom apartment near Park Guell",127526279,"Maria & Alex","Gràcia","la Vila de Gràcia",41.4061425735907,2.15510683687558,"Entire home/apt",129,2,0,"",NA,4,330,"la Vila de Gràcia","Gràcia"
27412148,"Habitación doble & baño privado,  Sagrada Familia",72513946,"Héctor","Eixample","la Sagrada Família",41.4039812966925,2.17159722002627,"Private room",40,2,0,"",NA,1,12,"la Sagrada Família","Eixample"
27412549,"NICE APARTMENT IN THE CENTER OF BARCELONA",193107395,"Saidi","Eixample","l'Antiga Esquerra de l'Eixample",41.3831797609859,2.1585294039075,"Entire home/apt",80,2,3,"2018-08-12",3,1,349,"l'Antiga Esquerra de l'Eixample","Eixample"
27412679,"Happy Terrace Gotico",7255295,"Nika","Ciutat Vella","el Barri Gòtic",41.3795983951004,2.17865133350745,"Entire home/apt",54,3,1,"2018-08-02",1,2,66,"el Barri Gòtic","Ciutat Vella"
27413212,"Big room in Barcelona 4",168596223,"Olí","Sarrià-Sant Gervasi","Sant Gervasi - Galvany",41.3962461970851,2.14793121668584,"Private room",38,3,0,"",NA,4,86,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi"
27413254,"Cool Centrical Flat, Las Ramblas",194882037,"Tami","Ciutat Vella","el Raval",41.3795231603578,2.16587884323685,"Private room",38,1,0,"",NA,1,48,"el Raval","Ciutat Vella"
27413307,"Sagrada Familia with private terrace & A/C",206590822,"David","Eixample","la Sagrada Família",41.4108510354353,2.17565566480814,"Private room",18,2,0,"",NA,2,345,"la Sagrada Família","Eixample"
27413358,"Habitación con almuerzo en el barrio de Gracia",206590179,"Victor","Gràcia","la Vila de Gràcia",41.3999942782192,2.1558434124403,"Private room",55,1,3,"2018-08-12",3,1,242,"la Vila de Gràcia","Gràcia"
27414095,"Cozy and bright apartment in the heart of El Raval",206596410,"Lucrecia","Ciutat Vella","el Raval",41.3765502748925,2.16828000318583,"Private room",101,1,0,"",NA,1,62,"el Raval","Ciutat Vella"
27414833,"Habitación-living  privado y con DESAYUNO",6975758,"Luis","Ciutat Vella","el Raval",41.3830347119969,2.16394143412262,"Private room",45,2,1,"2018-08-09",1,1,75,"el Raval","Ciutat Vella"
27415146,"HABITACIÓN LUMINOSA",104145323,"Tania Karina","Horta-Guinardó","la Font d'en Fargues",41.4248845327012,2.16005845062983,"Shared room",20,31,0,"",NA,1,242,"la Font d'en Fargues","Horta-Guinardó"
27416082,"Nice double room",113085036,"Lluvia","Eixample","la Nova Esquerra de l'Eixample",41.3853963552264,2.14284202956749,"Private room",45,3,1,"2018-08-11",1,1,20,"la Nova Esquerra de l'Eixample","Eixample"
27416511,"Design and cozy apartment in Raval!",206610746,"Dani","Ciutat Vella","el Raval",41.3755313565669,2.16966890010558,"Entire home/apt",139,1,1,"2018-08-08",1,1,170,"el Raval","Ciutat Vella"
27416810,"Apartamento luminoso en Barcelona perfecto para 4",154176601,"David","Sant Martí","Provençals del Poblenou",41.4130307764069,2.20544916651608,"Entire home/apt",75,2,0,"",NA,2,6,"Provençals del Poblenou","Sant Martí"
27417668,"BORN, MODERN, ELEVATOR, WI FI",161454529,"Natalia","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.383799660968,2.17916163899515,"Entire home/apt",100,1,0,"",NA,5,129,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27417857,"Céntrico Apartamento con terraza -larga estancia",1507795,"Mikel","Eixample","el Fort Pienc",41.3963624099577,2.17856899462486,"Entire home/apt",60,32,0,"",NA,1,71,"el Fort Pienc","Eixample"
27417989,"Paseo de Gracia 4º 1ª",21873399,"Sol","Eixample","la Dreta de l'Eixample",41.4010112667468,2.1656185038351,"Entire home/apt",90,3,0,"",NA,36,130,"la Dreta de l'Eixample","Eixample"
27418603,"Cosy central suite in the cool center of Barcelona",65495141,"Anabel","Gràcia","la Vila de Gràcia",41.3967105302146,2.15733973651766,"Private room",90,2,0,"",NA,1,83,"la Vila de Gràcia","Gràcia"
27418999,"Catedral de Barcelona",22076771,"Luis","Ciutat Vella","el Barri Gòtic",41.3835593849258,2.17367433034668,"Entire home/apt",70,31,0,"",NA,9,277,"el Barri Gòtic","Ciutat Vella"
27419079,"NICE DOUBLE ROOM in GRACIA",61940192,"Claudia","Gràcia","la Vila de Gràcia",41.4050704710459,2.15325624244433,"Private room",65,1,0,"",NA,2,179,"la Vila de Gràcia","Gràcia"
27419609,"top flat in the center",148339873,"Sven","Sants-Montjuïc","Sants - Badal",41.3738011065811,2.12613603907843,"Private room",28,1,0,"",NA,2,353,"Sants - Badal","Sants-Montjuïc"
27419645,"RAMBLA!  CENTRO!  PORT!  WI FI!",161454529,"Natalia","Ciutat Vella","el Raval",41.3759306208332,2.16969405827995,"Entire home/apt",85,1,0,"",NA,5,168,"el Raval","Ciutat Vella"
27419846,"Apartamento En Barcelona",205469959,"Elena","Ciutat Vella","el Raval",41.3788248512158,2.16412000297322,"Entire home/apt",100,2,0,"",NA,2,37,"el Raval","Ciutat Vella"
27420207,"SUNNY MODERN APARTAMENT",161454529,"Natalia","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3819005066642,2.18171857465916,"Entire home/apt",85,1,0,"",NA,5,41,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27420372,"Cozy Single room Near to Sagrada Familia",198984098,"Alfonso","Horta-Guinardó","el Guinardó",41.4160196966241,2.17972435053703,"Private room",25,1,0,"",NA,5,350,"el Guinardó","Horta-Guinardó"
27420539,"Habitación acogedora",206638974,"Antonia","Eixample","la Dreta de l'Eixample",41.3988643382004,2.16968840057482,"Private room",53,3,0,"",NA,1,360,"la Dreta de l'Eixample","Eixample"
27420598,"Double Room Central+ A.C+  Bathroom",8818248,"Coffee","Eixample","l'Antiga Esquerra de l'Eixample",41.3912653420189,2.14702192714249,"Private room",68,3,0,"",NA,10,79,"l'Antiga Esquerra de l'Eixample","Eixample"
27420737,"Nice&Central/10' Rambla/near sq. Spain/ WiFi",12284536,"Yanina","Sants-Montjuïc","el Poble Sec",41.3710040056356,2.16569443843222,"Entire home/apt",43,31,0,"",NA,3,312,"el Poble Sec","Sants-Montjuïc"
27420969,"Single room near the beach.",972059,"Michelle & Alex","Sant Martí","Provençals del Poblenou",41.4145575428032,2.20208152622704,"Private room",35,2,0,"",NA,1,319,"Provençals del Poblenou","Sant Martí"
27421032,"Flat in the heart of Barcelona",84334625,"F Osman","Ciutat Vella","el Barri Gòtic",41.3855473483185,2.17420525762686,"Private room",60,2,0,"",NA,2,80,"el Barri Gòtic","Ciutat Vella"
27421341,"Habitación suite cerca de la playa en Barcelona",53080946,"Enric","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",41.4068638825339,2.20677542270966,"Private room",50,2,0,"",NA,1,351,"Diagonal Mar i el Front Marítim del Poblenou","Sant Martí"
27421349,"Lovely room in Gran Via 3.2 (4)",1503151,"Laia","Eixample","la Nova Esquerra de l'Eixample",41.3791703365158,2.1539320602787,"Private room",25,32,0,"",NA,84,250,"la Nova Esquerra de l'Eixample","Eixample"
27421437,"Cosy Room close to City Centre & beach",5081737,"Mar","Sant Martí","Provençals del Poblenou",41.4090498314481,2.20488530657698,"Private room",55,1,0,"",NA,1,101,"Provençals del Poblenou","Sant Martí"
27422061,"APARTAMENTO LUMINOSO CERCA PLAZA ESPAÑA 3",201346646,"Nim","Sants-Montjuïc","Hostafrancs",41.3737110337556,2.14274262145481,"Entire home/apt",53,31,0,"",NA,2,88,"Hostafrancs","Sants-Montjuïc"
27422216,"Habitaciòn Doble a 10 min  Sagrada Familia",151688043,"Monica","Sant Martí","el Camp de l'Arpa del Clot",41.4150761892693,2.18402788604155,"Private room",25,1,1,"2018-08-12",1,1,64,"el Camp de l'Arpa del Clot","Sant Martí"
27422257,"Accommodation in the center",189664807,"Nikolay","Ciutat Vella","el Raval",41.3848332124292,2.16515479922393,"Entire home/apt",80,2,0,"",NA,2,209,"el Raval","Ciutat Vella"
27422576,"Nice apartment in top location, gorgeous view!",206172711,"Vadim","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3820591968231,2.18420409084929,"Entire home/apt",110,6,0,"",NA,1,334,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella"
27422590,"GOTIC apartment by Aston & Wolf",15456504,"Jon","Ciutat Vella","el Barri Gòtic",41.3861035704482,2.17389466251265,"Entire home/apt",69,32,0,"",NA,1,72,"el Barri Gòtic","Ciutat Vella"
27422724,"top flat in the center",51730097,"Daniel","Sants-Montjuïc","Sants - Badal",41.3736923715022,2.12427804843498,"Private room",28,1,1,"2018-08-09",1,2,169,"Sants - Badal","Sants-Montjuïc"
27423001,"Lovely room in Gran Via 3.2 (5)",1503151,"Laia","Eixample","la Nova Esquerra de l'Eixample",41.3774256546907,2.15188540348812,"Private room",25,32,0,"",NA,84,199,"la Nova Esquerra de l'Eixample","Eixample"
27423051,"Amazing and welcoming downtown room in RAMBLAS",174197888,"Ana","Ciutat Vella","el Raval",41.3758506548354,2.17261945495183,"Private room",15,3,0,"",NA,6,41,"el Raval","Ciutat Vella"
27423287,"BEST LOCATION, COMFY, AND PRIVATE - 30% OFF",206655004,"Victor","Eixample","l'Antiga Esquerra de l'Eixample",41.3895077168766,2.15486438137679,"Private room",99,2,5,"2018-08-12",5,1,84,"l'Antiga Esquerra de l'Eixample","Eixample"
27423373,"Lovely room in Gran Via 3.2 (6)",1503151,"Laia","Eixample","la Nova Esquerra de l'Eixample",41.3790414138382,2.15394586246389,"Private room",25,32,0,"",NA,84,265,"la Nova Esquerra de l'Eixample","Eixample"
27423602,"Lovely room in Gran Via 3.2 (7)",1503151,"Laia","Eixample","la Nova Esquerra de l'Eixample",41.3778728885797,2.15175317441415,"Private room",25,32,0,"",NA,84,241,"la Nova Esquerra de l'Eixample","Eixample"
